"year","month","region","subregion","country","passenger_count","ctry_cntr_long","ctry_cntr_lat"
2015,"may","Asia","East Asia","Japan",37228,-23.1284684684684,35.605975975976
2015,"may","Asia","East Asia","Korea",90465,-32.3073484848485,36.3019696969697
2015,"may","Asia","East Asia","Macau",1028,NA,NA
2015,"may","Asia","East Asia","Taiwan",13859,-39.2136734693877,24.0868367346939
2015,"may","Asia","Middle East","Bahrain",327,-109.447272727273,26.1736363636364
2015,"may","Asia","Middle East","Egypt",152,-128.630588235294,29.4472549019608
2015,"may","Asia","Middle East","Jordan",51,-124.15642384106,32.0415894039735
2015,"may","Asia","Middle East","Kuwait",444,-112.027714285714,29.2714285714286
2015,"may","Asia","Middle East","Qatar",426,-108.735555555556,25.3366666666667
2015,"may","Asia","Middle East","Saudi Arabia",3447,-115.712795698925,23.777311827957
2015,"may","Asia","Middle East","United Arab Emirates",1626,-104.391111111111,25.18
2015,"may","Asia","South Asia","Bangladesh",321,-69.7788111888112,23.7406293706294
2015,"may","Asia","South Asia","India",6335,-80.6390758047767,21.5019210799585
2015,"may","Asia","South Asia","Iran",195,-108.556127819549,33.8924812030075
2015,"may","Asia","South Asia","Nepal",186,-75.3217307692308,27.6073076923077
2015,"may","Asia","South Asia","Pakistan",337,-89.0981339712919,29.9402631578947
2015,"may","Asia","South Asia","Sri Lanka",450,-79.6352112676057,7.26901408450704
2015,"may","Australasia & The Pacific","Australasia & The Pacific","Australia",20674,-15.7823004694836,-30.319014084507
2015,"may","Australasia & The Pacific","Australasia & The Pacific","Guam",2310,-15.2292592592593,13.4496296296296
2015,"may","Australasia & The Pacific","Australasia & The Pacific","Nauru",1,6.90999999999997,-0.55
2015,"may","Australasia & The Pacific","Australasia & The Pacific","New Zealand",1771,13.6360507246377,-40.5059420289855
2015,"may","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",382,-13.0243902439024,-6.12756097560976
2015,"may","Europe","Eastern Europe","Commonwealth Of Independent States",731,NA,NA
2015,"may","Europe","Eastern Europe","Poland",505,-141.010615034169,51.843735763098
2015,"may","Europe","Eastern Europe","Russian Federation",1855,-104.664588832487,53.6329137055838
2015,"may","Europe","Eastern Mediterranean Europe","Israel",1215,-124.919067357513,32.3195336787565
2015,"may","Europe","Eastern Mediterranean Europe","Turkey",452,-125.645423514539,39.2837547408344
2015,"may","Europe","Northern Europe","Denmark",1016,-149.482451612903,55.8588709677419
2015,"may","Europe","Northern Europe","Finland",462,-135.20176744186,62.2486046511628
2015,"may","Europe","Northern Europe","Ireland",1116,-167.659333333333,53.1170909090909
2015,"may","Europe","Northern Europe","Norway",1387,-149.670952380952,62.0989355742297
2015,"may","Europe","Northern Europe","Sweden",1493,-144.479326923077,58.9549038461538
2015,"may","Europe","Northern Europe","United Kingdom",14045,-161.96267027027,52.9356972972973
2015,"may","Europe","Southern Europe","Greece",168,-136.79204,38.98216
2015,"may","Europe","Southern Europe","Italy",1640,-147.610994923858,42.7972182741117
2015,"may","Europe","Southern Europe","Portugal",226,-168.546278538813,39.9041552511416
2015,"may","Europe","Southern Europe","Spain",1785,-162.8159375,40.0899421296296
2015,"may","Europe","Western Europe","Andorra",38,-158.461428571429,42.5342857142857
2015,"may","Europe","Western Europe","Austria",961,-145.891361702128,47.6804680851064
2015,"may","Europe","Western Europe","Belgium",1098,-155.426974637681,50.7387862318841
2015,"may","Europe","Western Europe","France",4362,-157.2156,47.37819
2015,"may","Europe","Western Europe","Germany",5665,-150.696603206413,50.8155811623246
2015,"may","Europe","Western Europe","Luxembourg",80,-153.907505285412,49.7718181818182
2015,"may","Europe","Western Europe","Netherlands",2501,-154.601603773585,52.0650943396226
2015,"may","Europe","Western Europe","Switzerland",2834,-151.942360774818,47.0366101694915
2015,"may","Others & Unspecified","Others & Unspecified","Residences",4128,NA,NA
2015,"june","Africa","Africa","Nigeria",133,-152.464510556622,9.04612284069098
2015,"june","Africa","Africa","South Africa",339,-132.876814159292,-28.5941592920354
2015,"june","America","North America","Canada",13152,112.832333696838,48.1319847328244
2015,"june","America","North America","Mexico",222,100.133599574015,20.7982747603834
2015,"june","America","North America","USA",67199,104.870802407222,37.4450351053159
2015,"june","America","South America","Argentina",135,137.710731707317,-33.5251219512195
2015,"june","America","South America","Brazil",266,153.832635897436,-17.5192102564103
2015,"june","America","South America","Colombia",88,125.168682877406,5.70347517730496
2015,"june","America","South America","Peru",46,123.582095588235,-9.93136029411765
2015,"june","America","South America","Venezuela",20,131.974711538462,9.79432692307692
2015,"june","Asia","ASEAN","Brunei",1003,-45.374,4.73
2015,"june","Asia","ASEAN","Cambodia",325,-55.1844,12.2416
2015,"june","Asia","ASEAN","Indonesia",4035,-49.7179831932773,-5.32147058823529
2015,"june","Asia","ASEAN","Laos",139,-55.9455555555555,18.0761111111111
2015,"june","Asia","ASEAN","Malaysia",14690,-56.2003067484662,3.87441717791411
2015,"june","Asia","ASEAN","Myanmar",662,-63.8993939393939,18.9172727272727
2015,"june","Asia","ASEAN","Singapore",17363,-56.15,1.3
2015,"june","Asia","ASEAN","Thailand",3541,-58.8763822525597,14.4172354948805
2015,"june","Asia","ASEAN","Vietnam",2884,-53.5057352941176,16.3188235294118
2015,"june","Asia","East Asia","China",31537,-44.1156278026906,34.0535201793722
2015,"june","Asia","East Asia","Hongkong",10586,NA,NA
2015,"june","Asia","East Asia","Japan",37102,-23.1284684684684,35.605975975976
2015,"june","Asia","East Asia","Korea",94086,-32.3073484848485,36.3019696969697
2015,"june","Asia","East Asia","Macau",903,NA,NA
2015,"june","Asia","East Asia","Taiwan",13790,-39.2136734693877,24.0868367346939
2015,"june","Asia","Middle East","Bahrain",287,-109.447272727273,26.1736363636364
2015,"june","Asia","Middle East","Egypt",102,-128.630588235294,29.4472549019608
2015,"june","Asia","Middle East","Jordan",58,-124.15642384106,32.0415894039735
2015,"june","Asia","Middle East","Kuwait",458,-112.027714285714,29.2714285714286
2015,"june","Asia","Middle East","Qatar",384,-108.735555555556,25.3366666666667
2015,"june","Asia","Middle East","Saudi Arabia",3995,-115.712795698925,23.777311827957
2015,"june","Asia","Middle East","United Arab Emirates",1455,-104.391111111111,25.18
2015,"june","Asia","South Asia","Bangladesh",450,-69.7788111888112,23.7406293706294
2015,"june","Asia","South Asia","India",7030,-80.6390758047767,21.5019210799585
2015,"june","Asia","South Asia","Iran",315,-108.556127819549,33.8924812030075
2015,"june","Asia","South Asia","Nepal",242,-75.3217307692308,27.6073076923077
2015,"june","Asia","South Asia","Pakistan",466,-89.0981339712919,29.9402631578947
2015,"june","Asia","South Asia","Sri Lanka",562,-79.6352112676057,7.26901408450704
2015,"june","Australasia & The Pacific","Australasia & The Pacific","Australia",18750,-15.7823004694836,-30.319014084507
2015,"june","Australasia & The Pacific","Australasia & The Pacific","Guam",2882,-15.2292592592593,13.4496296296296
2015,"june","Australasia & The Pacific","Australasia & The Pacific","Nauru",4,6.90999999999997,-0.55
2015,"june","Australasia & The Pacific","Australasia & The Pacific","New Zealand",1733,13.6360507246377,-40.5059420289855
2015,"june","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",659,-13.0243902439024,-6.12756097560976
2015,"june","Europe","Eastern Europe","Commonwealth Of Independent States",697,NA,NA
2015,"june","Europe","Eastern Europe","Poland",474,-141.010615034169,51.843735763098
2015,"june","Europe","Eastern Europe","Russian Federation",1275,-104.664588832487,53.6329137055838
2015,"june","Europe","Eastern Mediterranean Europe","Israel",755,-124.919067357513,32.3195336787565
2015,"june","Europe","Eastern Mediterranean Europe","Turkey",402,-125.645423514539,39.2837547408344
2015,"june","Europe","Northern Europe","Denmark",953,-149.482451612903,55.8588709677419
2015,"june","Europe","Northern Europe","Finland",386,-135.20176744186,62.2486046511628
2015,"june","Europe","Northern Europe","Ireland",1240,-167.659333333333,53.1170909090909
2015,"june","Europe","Northern Europe","Norway",1141,-149.670952380952,62.0989355742297
2015,"june","Europe","Northern Europe","Sweden",1140,-144.479326923077,58.9549038461538
2015,"june","Europe","Northern Europe","United Kingdom",12294,-161.96267027027,52.9356972972973
2015,"june","Europe","Southern Europe","Greece",202,-136.79204,38.98216
2015,"june","Europe","Southern Europe","Italy",1323,-147.610994923858,42.7972182741117
2015,"june","Europe","Southern Europe","Portugal",161,-168.546278538813,39.9041552511416
2015,"june","Europe","Southern Europe","Spain",1560,-162.8159375,40.0899421296296
2015,"june","Europe","Western Europe","Andorra",41,-158.461428571429,42.5342857142857
2015,"june","Europe","Western Europe","Austria",749,-145.891361702128,47.6804680851064
2015,"june","Europe","Western Europe","Belgium",881,-155.426974637681,50.7387862318841
2015,"june","Europe","Western Europe","France",3478,-157.2156,47.37819
2015,"june","Europe","Western Europe","Germany",5135,-150.696603206413,50.8155811623246
2015,"june","Europe","Western Europe","Luxembourg",39,-153.907505285412,49.7718181818182
2015,"june","Europe","Western Europe","Netherlands",2308,-154.601603773585,52.0650943396226
2015,"june","Europe","Western Europe","Switzerland",1923,-151.942360774818,47.0366101694915
2015,"june","Others & Unspecified","Others & Unspecified","Residences",3496,NA,NA
2015,"july","Africa","Africa","Nigeria",150,-152.464510556622,9.04612284069098
2015,"july","Africa","Africa","South Africa",298,-132.876814159292,-28.5941592920354
2015,"july","America","North America","Canada",8255,112.832333696838,48.1319847328244
2015,"july","America","North America","Mexico",264,100.133599574015,20.7982747603834
2015,"july","America","North America","USA",65173,104.870802407222,37.4450351053159
2015,"july","America","South America","Argentina",96,137.710731707317,-33.5251219512195
2015,"july","America","South America","Brazil",260,153.832635897436,-17.5192102564103
2015,"july","America","South America","Colombia",111,125.168682877406,5.70347517730496
2015,"july","America","South America","Peru",39,123.582095588235,-9.93136029411765
2015,"july","America","South America","Venezuela",18,131.974711538462,9.79432692307692
2015,"july","Asia","ASEAN","Brunei",607,-45.374,4.73
2015,"july","Asia","ASEAN","Cambodia",267,-55.1844,12.2416
2015,"july","Asia","ASEAN","Indonesia",3772,-49.7179831932773,-5.32147058823529
2015,"july","Asia","ASEAN","Laos",87,-55.9455555555555,18.0761111111111
2015,"july","Asia","ASEAN","Malaysia",12851,-56.2003067484662,3.87441717791411
2015,"july","Asia","ASEAN","Myanmar",649,-63.8993939393939,18.9172727272727
2015,"july","Asia","ASEAN","Singapore",15422,-56.15,1.3
2015,"july","Asia","ASEAN","Thailand",3422,-58.8763822525597,14.4172354948805
2015,"july","Asia","ASEAN","Vietnam",2607,-53.5057352941176,16.3188235294118
2015,"july","Asia","East Asia","China",32495,-44.1156278026906,34.0535201793722
2015,"july","Asia","East Asia","Hongkong",8656,NA,NA
2015,"july","Asia","East Asia","Japan",32560,-23.1284684684684,35.605975975976
2015,"july","Asia","East Asia","Korea",96954,-32.3073484848485,36.3019696969697
2015,"july","Asia","East Asia","Macau",722,NA,NA
2015,"july","Asia","East Asia","Taiwan",16038,-39.2136734693877,24.0868367346939
2015,"july","Asia","Middle East","Bahrain",275,-109.447272727273,26.1736363636364
2015,"july","Asia","Middle East","Egypt",138,-128.630588235294,29.4472549019608
2015,"july","Asia","Middle East","Jordan",81,-124.15642384106,32.0415894039735
2015,"july","Asia","Middle East","Kuwait",417,-112.027714285714,29.2714285714286
2015,"july","Asia","Middle East","Qatar",299,-108.735555555556,25.3366666666667
2015,"july","Asia","Middle East","Saudi Arabia",2341,-115.712795698925,23.777311827957
2015,"july","Asia","Middle East","United Arab Emirates",1181,-104.391111111111,25.18
2015,"july","Asia","South Asia","Bangladesh",332,-69.7788111888112,23.7406293706294
2015,"july","Asia","South Asia","India",5848,-80.6390758047767,21.5019210799585
2015,"july","Asia","South Asia","Iran",359,-108.556127819549,33.8924812030075
2015,"july","Asia","South Asia","Nepal",271,-75.3217307692308,27.6073076923077
2015,"july","Asia","South Asia","Pakistan",328,-89.0981339712919,29.9402631578947
2015,"july","Asia","South Asia","Sri Lanka",493,-79.6352112676057,7.26901408450704
2015,"july","Australasia & The Pacific","Australasia & The Pacific","Australia",16797,-15.7823004694836,-30.319014084507
2015,"july","Australasia & The Pacific","Australasia & The Pacific","Guam",4219,-15.2292592592593,13.4496296296296
2015,"july","Australasia & The Pacific","Australasia & The Pacific","Nauru",3,6.90999999999997,-0.55
2015,"july","Australasia & The Pacific","Australasia & The Pacific","New Zealand",1465,13.6360507246377,-40.5059420289855
2015,"july","Australasia & The Pacific","Australasia & The Pacific","Papua New Guinea",631,-13.0243902439024,-6.12756097560976
2015,"july","Europe","Eastern Europe","Commonwealth Of Independent States",667,NA,NA
2015,"july","Europe","Eastern Europe","Poland",331,-141.010615034169,51.843735763098
2015,"july","Europe","Eastern Europe","Russian Federation",1053,-104.664588832487,53.6329137055838
2015,"july","Europe","Eastern Mediterranean Europe","Israel",525,-124.919067357513,32.3195336787565
2015,"july","Europe","Eastern Mediterranean Europe","Turkey",518,-125.645423514539,39.2837547408344
2015,"july","Europe","Northern Europe","Denmark",892,-149.482451612903,55.8588709677419
2015,"july","Europe","Northern Europe","Finland",437,-135.20176744186,62.2486046511628
2015,"july","Europe","Northern Europe","Ireland",1637,-167.659333333333,53.1170909090909
2015,"july","Europe","Northern Europe","Norway",2712,-149.670952380952,62.0989355742297
2015,"july","Europe","Northern Europe","Sweden",1438,-144.479326923077,58.9549038461538
2015,"july","Europe","Northern Europe","United Kingdom",9614,-161.96267027027,52.9356972972973
2015,"july","Europe","Southern Europe","Greece",167,-136.79204,38.98216
2015,"july","Europe","Southern Europe","Italy",1313,-147.610994923858,42.7972182741117
